START STOP SIZE STRAND GENE
65856128 65860576 4448 - RIN1
56900818 56905199 4381 - PRG3
71221893 71226256 4363 + DEFB108B
4965999 4970233 4234 + MMP26
69726916 69731134 4218 + FADD
64608269 64612450 4181 + ZFPL1
73261361 73265538 4177 - CHCHD8
65299955 65304118 4163 - DKFZp761E198
61943098 61947242 4144 + SCGB1A1
36247409 36251485 4076 - C11orf55
104417262 104421261 3999 - COP1
63758841 63762834 3993 + VEGFB
13470177 13474143 3966 - PTH
65403859 65407786 3927 + CTSW
66979393 66983261 3868 + CABP4
7937766 7941624 3858 - NLRP10
67126926 67130753 3827 - C11orf72
14946625 14950427 3802 - CALCA
18244346 18248088 3742 + SAA1
56757629 56761364 3735 - AGTRL1
63750337 63754063 3726 + NUDT22
66922227 66925952 3725 - PPP1CA
63842144 63845858 3714 + PRDX5
3616310 3620008 3698 - ART5
6577727 6581387 3660 - KIAA0409
63809906 63813539 3633 + GPR137
125121397 125124952 3555 + PATE
65378862 65382380 3518 - CFL1
186760 190256 3496 + ODF3
61313180 61316661 3481 - C11orf10
108798084 108801532 3448 + LOC399947
17363370 17366782 3412 - KCNJ11
627304 630703 3399 + DRD4
61488334 61491708 3374 - FTH1
602555 605921 3366 - IRF7
62210451 62213776 3325 - LOC221091
22600654 22603963 3309 - FANCF
522242 525550 3308 - HRAS
61714285 61717585 3300 + SCGB1D1
17052514 17055796 3282 - RPS13
63764988 63768262 3274 + FKBP2
71498282 71501474 3192 - C11orf51
62275012 62278190 3178 - ZBTB3
116205833 116208997 3164 + APOC3
65116902 65120043 3141 - KCNK7
66367458 66370593 3135 + RCE1
68818197 68821329 3132 + MYEOV
111284559 111287683 3124 - CRYAB
58146720 58149778 3058 + CNTF
8660914 8663969 3055 + RPL27A
1812281 1815326 3045 + SYT8
777109 780123 3014 - CEND1
26972203 26975206 3003 + LOC387758
65959881 65962880 2999 - MRPL11
61794205 61797204 2999 + SCGB2A2
64694282 64697264 2982 + SPDYC
66381548 66384521 2973 + LRFN4
95763461 95766375 2914 + JRKL
799964 802876 2912 + RPLP2
66114226 66117110 2884 - CCDC87
129377728 129380591 2863 + C11orf37
67107861 67110699 2838 + GSTP1
62311474 62314293 2819 + LOC374395
829721 832529 2808 - POLR2L
118710446 118713231 2785 + RNF26
61820329 61823112 2783 - SCGB1D4
46359193 46361950 2757 + MDK
123258844 123261550 2706 - PMP22CD
125151237 125153924 2687 - C11orf38
64878865 64881523 2658 + TIGD3
118391634 118394267 2633 - RPS25
5485107 5487729 2622 - UBQLN3
103412537 103415126 2589 + DDI1
551449 554018 2569 + RASSF7
65838533 65841091 2558 - CD248
62200548 62203103 2555 - LOC51035
61766301 61768853 2552 + SCGB1D2
17697734 17700254 2520 + MYOD1
116165296 116167794 2498 - APOA5
63768528 63770989 2461 - PPP1R14B
2246304 2248758 2454 - ASCL2
85072540 85074968 2428 - CCDC89
69296977 69299352 2375 - FGF4
35596630 35598988 2358 + FJX1
63747847 63750198 2351 - TRPT1
70386542 70388867 2325 + C11orf76
65443303 65445607 2304 + DRAP1
5492199 5494501 2302 - UBQLNL
10283217 10285499 2282 + ADM
65869419 65871671 2252 - B3GNT1
65440859 65443107 2248 - C11orf68
118332235 118334478 2243 + UPK2
66959556 66961729 2173 - PTPRCAP
57265297 57267459 2162 + C11orf31
32416050 32418194 2144 + WIT1
67030544 67032678 2134 - CDK2AP2
7066858 7068955 2097 + HNRNPG-T
2861440 2863537 2097 - CDKN1C
65526125 65528192 2067 + BANF1
2847868 2849909 2041 + KCNQ1DN
66875596 66877593 1997 - POLD4
67151985 67153977 1992 - NUDT8
62137198 62139162 1964 + ROM1
63498654 63500590 1936 + COX8A
118714861 118716791 1930 - C1QTNF5
30210025 30211923 1898 + FSHB
6459265 6461127 1862 + FXC1
100368020 100369875 1855 + TMEM133
65096395 65098237 1842 + FAM89B
5210634 5212434 1800 - HBD
5246155 5247949 1794 - HBE1
61491841 61493538 1697 + LOC399900
6659455 6661150 1695 - MRPL17
33650552 33652220 1668 + C11orf69
5203271 5204877 1606 - HBB
5230996 5232587 1591 - HBG2
118469796 118471387 1591 - H2AFX
111461081 111462669 1588 - TIMM8B
5226077 5227663 1586 - HBG1
2380098 2381681 1583 + TSSC4
6296753 6298316 1563 - PRKCDBP
64644678 64646234 1556 - FAU
62231708 62233246 1538 + GNG3
65536037 65537551 1514 + CST6
297914 299392 1478 + IFITM2
57790839 57792308 1469 - OR10W1
46363215 46364683 1468 - CHRM4
113775003 113776440 1437 - C11orf71
66975347 66976776 1429 - GPR152
303852 305272 1420 + IFITM1
64458520 64459936 1416 - GPHA2
2137584 2139000 1416 - INS
6772331 6773715 1384 - OR6A2
309668 311050 1382 - IFITM3
6588648 6590021 1373 - TAF10
65243617 65244985 1368 - RNASEH2C
4630135 4631485 1350 + OR51E1
111288708 111290027 1319 + HSPB2
65094518 65095814 1296 + SSSCA1
64640451 64641746 1295 - ZNHIT2
65414450 65415681 1231 + CCDC85B
4781238 4782423 1185 - OR52R1
2906078 2907226 1148 - PHLDA2
1574982 1576100 1118 - KRTAP5-2
55078358 55079471 1113 + OR4C15
5979856 5980954 1098 - OR56A4
55756157 55757237 1080 - OR5T2
4859624 4860689 1065 + OR51T1
70954256 70955314 1058 + KRTAP5-10
4564618 4565671 1053 + OR52I2
123639932 123640973 1041 + OR8G5
54891935 54892970 1035 + OR4A15
4799191 4800220 1029 + OR51F2
70937113 70938137 1024 + KRTAP5-9
55776251 55777274 1023 + OR5T3
5558682 5559690 1008 + OR52B6
123352612 123353608 996 - OR10S1
6898808 6899801 993 + OR2D3
5963746 5964736 990 - OR52L1
48303068 48304058 990 + OR4C3
55362803 55363790 987 + OR5D16
54867252 54868239 987 + OR4A16
56266879 56267863 984 - OR9G4
55799690 55800671 981 + OR5T1
5367204 5368185 981 + OR51M1
123945174 123946155 981 + OR8A1
57738792 57739770 978 + OR1S1
57727251 57728229 978 - OR1S2
5036455 5037433 978 - OR52E2
58946027 58947002 975 - OR5A2
5755465 5756440 975 - OR52N5
5714322 5715297 975 + OR56B1
55941309 55942284 975 - OR5R1
55554470 55555445 975 + OR5AS1
4617596 4618571 975 + OR51D1
4571844 4572819 975 + OR52I1
6147160 6148132 972 - OR52B2
4826042 4827014 972 - OR51S1
123318783 123319755 972 - OR6T1
7774096 7775065 969 - OR5P2
18911938 18912907 969 - MRGPRX1
18151379 18152348 969 + MRGPRX4
68504065 68505031 966 - MRGPRD
5798141 5799107 966 + OR52N2
5732546 5733512 966 + OR52N4
5177540 5178506 966 - OR51V1
4901179 4902145 966 - OR51G1
6177029 6177992 963 + OR52W1
5765659 5766622 963 - OR52N1
5522366 5523329 963 - OR52H1
6085584 6086544 960 + OR56B4
57751963 57752923 960 - OR10Q1
55870090 55871050 960 + OR8K1
6004553 6005510 957 - OR56A1
5466512 5467469 957 + OR52D1
123315533 123316490 957 + OR4D5
6823489 6824443 954 + OR10A5
5834554 5835508 954 - OR52E8
57555000 57555954 954 + OR6Q1
5400006 5400960 954 + OR51Q1
4522996 4523950 954 + OR52M1
6762844 6763795 951 + OR2AG1
56165540 56166491 951 - OR5AP2
55884298 55885249 951 + OR8J1
5109497 5110448 951 - OR52A5
6854454 6855402 948 + OR10A4
58967217 58968165 948 + OR5A1
56136606 56137554 948 - OR5M1
56100825 56101773 948 - OR5M10
55660822 55661770 948 - OR8J3
51268023 51268971 948 - OR4A5
4976788 4977736 948 + OR51L1
7916698 7917643 945 - OR10A3
7905840 7906785 945 - OR10A6
59038961 59039906 945 + OR4D9
58981009 58981954 945 + OR4D6
57963255 57964200 945 - OR5B12
57926513 57927458 945 - OR5B3
57882173 57883118 945 - OR5B17
57714538 57715483 945 + OR9Q2
57642547 57643492 945 - OR9I1
55517732 55518677 945 - OR5F1
55459507 55460452 945 - OR5I1
55319607 55320552 945 + OR5D14
55297489 55298434 945 + OR5D13
5418375 5419320 945 - OR51I1
4892524 4893469 945 - OR51G2
4466706 4467651 945 + OR52K1
4427145 4428090 945 + OR52K2
4345156 4346101 945 - OR52B4
123282348 123283293 945 + OR8D4
5818761 5819703 942 - OR52E6
55343681 55344623 942 + OR5D18
4932577 4933519 942 - OR51A2
4923964 4924906 942 - OR51A4
1562147 1563089 942 - KRTAP5-1
123771515 123772457 942 - OR8B3
123757507 123758449 942 - OR8B2
123181325 123182267 942 - OR6M1
5862098 5863037 939 + OR52E4
55842358 55843297 939 + OR8K3
55700669 55701608 939 + OR5J2
55646424 55647363 939 + OR8H3
55629094 55630033 939 + OR8H2
55162409 55163348 939 + OR4P4
5431294 5432233 939 + OR51I2
5329313 5330252 939 + OR51B6
5320391 5321330 939 - OR51B5
5301164 5302103 939 - OR51B2
5129236 5130175 939 - OR52A1
4885175 4886114 939 + OR51A7
123129497 123130436 939 - OR6X1
7803159 7804095 936 - OR5P3
59027624 59028560 936 + OR4D11
59001478 59002414 936 + OR4D10
58888507 58889443 936 + OR5AN1
56014486 56015422 936 - OR5M8
55814178 55815114 936 - OR8H1
55351270 55352206 936 + OR5L2
55335518 55336454 936 + OR5L1
55174955 55175891 936 + OR4S2
5024331 5025267 936 + OR52J3
123815255 123816191 936 - OR8B8
123694367 123695303 936 - OR8D2
123413982 123414918 936 - OR10G7
123405539 123406475 936 + OR10G8
123398929 123399865 936 + OR10G9
123391491 123392427 936 + OR10G4
57703492 57704425 933 + OR9Q1
56187737 56188670 933 + OR5AR1
55986520 55987453 933 - OR5M9
55617359 55618292 933 + OR8I2
55437701 55438634 933 - OR5W2
55127492 55128425 933 - OR4C11
55096179 55097112 933 + OR4C16
5278819 5279752 933 - OR51B4
123917827 123918760 933 - OR8B12
59236964 59237894 930 - OR10V1
57946380 57947310 930 - OR5B2
56512964 56513894 930 + OR5AK2
55899675 55900605 930 + OR8U1
55189218 55190148 930 + OR4C6
49959683 49960613 930 - OR4C12
49930550 49931480 930 + OR4C13
48466920 48467850 930 + OR4A47
48284350 48285280 930 + OR4S1
48194937 48195867 930 + OR4B1
123799047 123799977 930 - OR8B4
6869380 6870307 927 - OR2D2
123684945 123685872 927 - OR8D1
55993625 55994549 924 - OR5M3
55683445 55684369 924 - OR8K5
56224439 56225357 918 + OR9G1
56066391 56067309 918 - OR5M11
48241988 48242906 918 + OR4X1
123600607 123601522 915 + OR8G2
6847561 6848473 912 + OR10A2
48223231 48224143 912 + OR4X2
55491609 55492515 906 - OR10AG1
1585370 1586269 899 - KRTAP5-3
70915960 70916858 898 + KRTAP5-7
70970687 70971569 882 - KRTAP5-11
63840742 63841609 867 - HSPC152
121491271 121492133 862 - BRCC2
616312 617173 861 - SCT
1675000 1675560 560 + KRTAP5-6
76491533 76492025 492 + OMP
