START STOP SIZE STRAND GENE
31651328 31654091 2763 + TNF
34322135 34324882 2747 - C6orf1
31661949 31664664 2715 + LST1
166689578 166692282 2704 - MGC35308
146152098 146154802 2704 - FLJ44955
31538937 31541460 2523 + HCP5
31903502 31906010 2508 + HSPA1B
138578819 138581321 2502 - PBOV1
150301714 150304211 2497 - RAET1E
31734053 31736528 2475 - C6orf47
2933931 2936400 2469 + DKFZp686I15217
26304990 26307443 2453 - HIST1H3D
31791111 31793560 2449 + LY6G6D
32045566 32048011 2445 - DOM3Z
31027537 31029977 2440 + DPCR1
32254149 32256547 2398 + RNF5
139735088 139737478 2390 - CITED2
31620217 31622606 2389 - ATP6V1G2
31891315 31893698 2383 + HSPA1A
116889248 116891626 2378 + LOC441168
31975372 31977748 2376 - ZBTB12
35544174 35546536 2362 + RPL10A
35870737 35873080 2343 - CLPS
31731649 31733965 2316 + APOM
1257674 1259981 2307 + FOXQ1
27208799 27211049 2250 + HIST1H2AG
29501259 29503488 2229 - OR11A1
83960749 83962969 2220 + RWDD2
137855028 137857224 2196 - OLIG3
33280396 33282585 2189 + HSD17B8
18228696 18230830 2134 - NHLRC1
22677773 22679871 2098 + HDGFL1
166371449 166373513 2064 + LOC441177
90403139 90405185 2046 - LYRM2
31648071 31650077 2006 + LTA
3794630 3796550 1920 + FAM50B
29449178 29451047 1869 - OR12D3
31656313 31658181 1868 - LTB
31213289 31215097 1808 - PSORS1C2
32241920 32243711 1791 + EGFL8
41118270 41120052 1782 + BZRPL1
31691011 31692777 1766 + AIF1
33492296 33494043 1747 - CUTA
30420915 30422611 1696 + RPP21
31799139 31800830 1691 + C6orf25
33352894 33354580 1686 + B3GALT4
1555679 1557341 1662 + FOXC1
43087946 43089596 1650 - MEA1
49861324 49862966 1642 - PGK2
28335076 28336715 1639 + C6orf194
90660908 90662540 1632 + CX62
110406989 110408615 1626 + GPR6
32204462 32206045 1583 - FKBPL
42820237 42821812 1575 - TBCC
31746706 31748206 1500 + LY6G5B
24465109 24466491 1382 + KAAG1
30818955 30820303 1348 - IER3
33365355 33366689 1334 + PFDN6
31186980 31188311 1331 - C6orf15
4555844 4557151 1307 + KU-MEL-3
31604717 31605987 1270 + MCCD1
78228666 78229839 1173 - HTR1B
29562521 29563658 1137 - MAS1L
160298384 160299519 1135 + MAS1
27987002 27988076 1074 - OR2B2
29430985 29432033 1048 - OR5V1
132933153 132934191 1038 + TAAR6
132915524 132916553 1029 + TAAR8
133007815 133008835 1020 - TAAR1
132951504 132952518 1014 - TAAR5
600939 601944 1005 - HUS1B
29119968 29120951 983 - OR2W1
29382445 29383411 966 + OR5U1
167540770 167541730 960 - GPR31
29162062 29163004 942 - OR2B3
28032997 28033939 942 + OR2B6
29663700 29664639 939 + OR2H2
29515771 29516710 939 + OR10C1
29249391 29250330 939 + OR2J2
29187646 29188582 936 + OR2J3
132063301 132064234 933 - OR2A4
29472455 29473379 924 + OR12D2
132979981 132980902 921 - TAAR2
31007115 31007909 794 - SFTPG
27942548 27943338 790 - HIST1H1B
26264537 26265322 785 + HIST1H1E
26342418 26343195 777 - HIST1H1D
26125238 26125995 757 - HIST1H1A
144457710 144458447 737 - SF3B5
26163946 26164678 732 - HIST1H1C
26215618 26216343 725 - HIST1H1T
149763187 149763873 686 + SUMO4
26325126 26325690 564 + HIST1H2AE
42965982 42966532 550 - LOC441150
26232351 26232897 546 + HIST1H2AC
25834269 25834769 500 - HIST1H2AA
27968455 27968942 487 - HIST1H2AM
27208073 27208554 481 - HIST1H2BJ
27966071 27966549 478 - HIST1H3J
27947601 27948078 477 - HIST1H3I
26141298 26141775 477 - HIST1H2AB
27885820 27886293 473 + HIST1H3H
26139795 26140267 472 - HIST1H3B
27941085 27941555 470 + HIST1H2AL
27883955 27884424 469 + HIST1H2AI
26128696 26129165 469 + HIST1H3A
27969181 27969648 467 + HIST1H2BO
26379124 26379591 467 - HIST1H3G
26358348 26358814 466 - HIST1H3F
26333361 26333823 462 + HIST1H3E
27913636 27914096 460 - HIST1H2AK
26306990 26307450 460 - HIST1H2AD
26153617 26154076 459 + HIST1H3C
27883235 27883688 453 - HIST1H2BL
27914418 27914867 449 + HIST1H2BN
27890800 27891246 446 + HIST1H2BM
26324406 26324851 445 - HIST1H2BG
27890058 27890497 439 - HIST1H2AJ
27222886 27223325 439 + HIST1H2AH
26231673 26232111 438 - HIST1H2BC
26381182 26381619 437 + HIST1H2BI
25835115 25835552 437 + HIST1H2BA
26292002 26292437 435 + HIST1H2BE
26151433 26151864 431 - HIST1H2BB
26307765 26308195 430 + HIST1H2BF
26359857 26360282 425 + HIST1H2BH
26212154 26212544 390 + HIST1H4C
26312851 26313228 377 + HIST1H4E
26393332 26393706 374 - HIST1H4H
26129885 26130257 372 + HIST1H4A
27215066 27215436 370 + HIST1H4I
26348632 26349000 368 + HIST1H4F
26354817 26355184 367 - HIST1H4G
26296916 26297283 367 - HIST1H4D
27948904 27949268 364 - HIST1H4L
26135102 26135459 357 - HIST1H4B
27899881 27900237 356 + HIST1H4J
27906930 27907284 354 - HIST1H4K
