START STOP SIZE STRAND GENE
260433 264713 4280 + LOC400566
45008477 45012717 4240 + NXPH3
71509013 71513251 4238 + CDK3
59126993 59131217 4224 - LIMD2
77569867 77574043 4176 - STRA13
27838217 27842383 4166 + CDK5R1
59433687 59437839 4152 - ICAM2
71644011 71648161 4150 - FOXJ1
77280811 77284953 4142 + MRPL12
37967725 37971818 4093 + COASY
1905012 1909070 4058 + HIC1
26668801 26672843 4042 - EVI2A
36830334 36834348 4014 - KRT37
45276416 45280378 3962 - TAC4
39437557 39441495 3938 + NAGS
1496199 1500092 3893 - RILP
5330970 5334852 3882 + MIS12
36803501 36807370 3869 - KRT31
39444082 39447871 3789 - TMEM101
44039592 44043378 3786 - HOXB7
30925927 30929687 3760 - PEX12
31965515 31969263 3748 + PIGW
77439016 77442758 3742 - THOC4
19227348 19231086 3738 - MFAP4
53435853 53439587 3734 - SFRS1
23924265 23927989 3724 - ALDOC
34259864 34263515 3651 - RPL23
4406977 4410625 3648 - GGT6
37122105 37125749 3644 + GAST
77418886 77422527 3641 - ARHGDIA
59359831 59363446 3615 - CD79B
40581651 40585246 3595 + HEXIM1
24065429 24069013 3584 - RAB34
43270056 43273611 3555 - SCRN2
36896153 36899642 3489 - KRT36
40332679 40336153 3474 + CCDC103
71586903 71590342 3439 + LGICZ1
23718424 23721844 3420 - VTN
71284111 71287455 3344 - H3F3B
38430890 38434223 3333 + RND2
7402339 7405641 3302 + TNFSF13
73864458 73867753 3295 - SOCS3
37957509 37960757 3248 + HSD17B1
71892296 71895536 3240 + SPHK1
72241793 72245007 3214 - SFRS2
7474215 7477395 3180 + SHBG
8017284 8020442 3158 - TMEM107
51151988 51155141 3153 - TMEM100
44638595 44641742 3147 - GNGT2
35014574 35017699 3125 - NEUROD2
37431121 37434233 3112 - LOC201181
44325146 44328229 3083 + ATP5G1
31334804 31337852 3048 - CCL14
37019558 37022545 2987 - KRT16
16283086 16286063 2977 + C17orf45
44158159 44161084 2925 - HOXB13
8212697 8215583 2886 - KRBA2
4789693 4792570 2877 - PFN1
44007874 44010742 2868 - HOXB4
29711511 29714365 2854 - CCL1
77091593 77094422 2829 - ACTG1
3573945 3576742 2797 + GSG2
7196204 7198984 2780 + KCTD11
37098678 37101419 2741 + EIF1
4876706 4879445 2739 - GPR172B
77866034 77868769 2735 - CD7
75382770 75385485 2715 - CBX8
6858847 6861562 2715 + C17orf49
4781348 4784063 2715 - SLC25A11
26645794 26648481 2687 - OMG
71582486 71585168 2682 + GALR2
7156701 7159382 2681 - GPS2
44044706 44047300 2594 - HOXB8
40280804 40283370 2566 + HIGD1B
77582820 77585368 2548 + RAC3
71975245 71977793 2548 + AANAT
7965613 7968127 2514 - HES7
29636799 29639312 2513 + CCL11
44023618 44026117 2499 - HOXB5
24966121 24968613 2492 - CORO6
7423707 7426150 2443 + CD68
38084961 38087371 2410 - CCR10
35425213 35427592 2379 + CSF3
43975019 43977391 2372 - HOXB2
29670178 29672533 2355 + CCL8
4646414 4648746 2332 + PSMB6
7104183 7106513 2330 - CLDN7
49255260 49257572 2312 + KIF2B
6885672 6887966 2294 - SLC16A11
6485050 6487342 2292 + TXNL5
7279485 7281722 2237 + TMEM102
35078032 35080254 2222 + PNMT
4581471 4583645 2174 + MED11
29707583 29709741 2158 + CCL13
38831884 38834029 2145 + ARL4D
8641205 8643308 2103 - FLJ35773
24424664 24426753 2089 - TIAF1
41278052 41280107 2055 + IMP5
7199220 7201262 2042 + TMEM95
29621352 29623368 2016 + CCL7
7084462 7086477 2015 - GABARAP
7432221 7434212 1991 - SOX15
39990450 39992433 1983 + FZD2
17338479 17340432 1953 - RASD1
53601760 53603687 1927 + OR4D2
29606408 29608331 1923 + CCL2
6856688 6858574 1886 + MGC71993
31439717 31441600 1883 - CCL3
24075502 24077353 1851 - TLCD1
30543651 30545490 1839 - AMAC1
46294587 46296412 1825 - TOB1
77587045 77588862 1817 - DCXR
31455332 31457127 1795 + CCL4
21259201 21260985 1784 + KCNJ12
8032376 8034115 1739 - C17orf59
59303103 59304821 1718 - CSH2
59326004 59327719 1715 - CSH1
16225091 16226779 1688 + UBB
59340696 59342350 1654 - CSHL1
59311303 59312955 1652 - GH2
59348294 59349930 1636 - GH1
30312688 30314316 1628 + CCDC16
7470280 7471889 1609 - SAT2
7774391 7775983 1592 - TRAPPC1
70637918 70639472 1554 - NT5C
77384657 77386193 1536 - DYSFIP1
56843893 56845423 1530 + C17orf82
43961812 43963271 1459 - HOXB1
8132713 8134128 1415 + RANGNRF
37589603 37590996 1393 - HCRT
1892091 1893474 1383 + OVCA2
35138936 35140314 1378 - C17orf37
52026273 52027542 1269 + NOG
35075124 35076333 1209 + TCAP
40237520 40238711 1191 - GJA7
36435804 36436980 1176 - KRTAP1-5
77925489 77926659 1170 + UTS2R
7700729 7701897 1168 - LSMD1
4635320 4636467 1147 - VMO1
7247020 7248142 1122 - C17orf61
42410520 42411613 1093 - RPRML
36569432 36570509 1077 - KRTAP4-4
36532868 36533945 1077 - KRTAP4-12
3160354 3161401 1047 + OR3A4
7699108 7700140 1032 + TMEM88
45603809 45604836 1027 - HILS1
36636425 36637429 1004 + KRTAP9-2
36642240 36643231 991 + KRTAP9-3
14079897 14080875 978 - CDRT15
3282913 3283885 972 - OR1E2
36659464 36660430 966 + KRTAP9-4
3270611 3271577 966 + OR3A3
3141678 3142626 948 - OR3A1
3247509 3248454 945 - OR1E1
2976653 2977595 942 - OR1G1
2942101 2943040 939 - OR1D2
2912712 2913651 939 - OR1D5
53587513 53588446 933 + OR4D1
3065664 3066594 930 + OR1A1
3047562 3048492 930 + OR1A2
3518838 3519711 873 + TMEM93
39373698 39374548 850 - PPY
44154082 44154881 799 - PRAC
36724696 36725473 777 - KRTAP17-1
57022575 57023345 770 - NACAL
36587225 36587986 761 - KRTAP4-2
37528394 37528874 480 + HSPB9
41432482 41432869 387 + STH
