START STOP SIZE STRAND GENE
97171197 97182456 11259 - FAHD2B
70032740 70043999 11259 + RY1
219047083 219058321 11238 + MGC50811
218816251 218827481 11230 + IL8RB
75097429 75108514 11085 + POLE4
85796098 85806970 10872 - SFTPB
127892245 127903048 10803 + PROC
42489297 42500007 10710 - COX7A2L
241528151 241538527 10376 + AGXT
71207101 71217426 10325 + NAGK
224647638 224657929 10291 + MRPL44
96947352 96957582 10230 - SEMA4C
219909606 219919835 10229 - ATG9A
85456804 85467032 10228 - TGOLN2
233456678 233466780 10102 - KCNJ13
241228093 241238131 10038 + RNPEPL1
96935653 96945622 9969 - ANKRD39
98683559 98693493 9934 + UNC50
87886867 87896799 9932 + PLGLB2
122200783 122210698 9915 - MKI67IP
108452938 108462788 9850 + SULT1C2
240785969 240795754 9785 - MYEOV2
68784604 68794359 9755 + PROKR1
232144964 232154710 9746 - NCL
99216702 99226444 9742 + C2orf15
131346851 131356398 9547 + FLJ38377
657974 667439 9465 - TMEM18
190351651 190361061 9410 + ASNSD1
219512610 219522017 9407 - PRKAG3
162824894 162834264 9370 - GCG
233216426 233225710 9284 + CHRND
61316471 61325709 9238 + AHSA2
219899998 219909177 9179 - ABCB6
98674383 98683473 9090 - MGC52110
176854311 176863333 9022 + HOXD3
158000633 158009654 9021 - KIAA1189
85723188 85732169 8981 + VAMP5
162098126 162107080 8954 + TBR1
75785566 75794512 8946 + MRPL19
71124724 71133656 8932 - TEX261
74612883 74621778 8895 - FLJ14397
24202105 24210965 8860 - SF3B14
200645545 200654345 8800 + C2orf47
27167472 27176213 8741 + FLJ20254
5783396 5792114 8718 + SOX11
219927009 219935636 8627 - GLB1L
130655932 130664529 8597 + FAM128B
38206396 38214943 8547 - CYP1B1
26920571 26929105 8534 + CENPA
219851694 219860220 8526 - SLC23A3
27389091 27397611 8520 - SLC30A3
220108603 220116964 8361 + DES
157006458 157014708 8250 - NR4A2
99229935 99238129 8194 + LIPT1
219354092 219362286 8194 - RNF25
46650638 46658747 8109 - ATP6V1E2
220189133 220197215 8082 + GMPPA
74656914 74664973 8059 - DQX1
3235579 3243627 8048 + ALLC
96353757 96361786 8029 + CIAO1
27906236 27914250 8014 + MRPL33
233170041 233178036 7995 - ECEL1
105412530 105420502 7972 + C2orf49
97730948 97738902 7954 - ACTR1B
10531105 10539051 7946 - ODC1
269928 277837 7909 - LOC285016
24249894 24257802 7908 - PFN4
10213332 10221220 7888 + RRM2
46755958 46763834 7876 + CRIPT
240236248 240244042 7794 + FLJ45964
110657256 110665015 7759 - LIMS3
69084015 69091753 7738 - GKN2
95679639 95687341 7702 + TRIM43
25295438 25303103 7665 - POMC
113451836 113459458 7622 + IL1F9
219969602 219977127 7525 + DNAJB2
73868655 73876168 7513 - TPRKB
24211955 24219379 7424 - TP53I3
53906579 53913938 7359 + CHAC2
232213375 232220707 7332 - NMUR1
27213584 27220914 7330 + EMILIN1
19472874 19480000 7126 - OSR1
222988370 222995441 7071 + FLJ32447
200160124 200167164 7040 + FLJ32063
190745932 190752961 7029 - GDF8
27258307 27265329 7022 + ABHD1
113303567 113310587 7020 - IL1B
53991700 53998719 7019 - GPR75
239577251 239584219 6968 - FLJ43879
71117229 71124124 6895 + ANKRD53
132067425 132074236 6811 + TUBA3D
169583348 169590096 6748 + G6PC2
131066530 131073278 6748 - CFC1
130665549 130672264 6715 - TUBA3E
132386265 132392966 6701 - MGC50273
39014753 39021440 6687 + MORN2
242472062 242478724 6662 + NEU4
241351251 241357889 6638 + AQP12A
27505039 27511645 6606 + SNX17
233229941 233236543 6602 + CHRNG
220234249 220240820 6571 + MGC99813
80436963 80443510 6547 - LRRTM1
177903034 177909534 6500 + HNRPA3
170377231 170383720 6489 + PHOSPHO2
128119976 128126442 6466 + GPR17
16031280 16037726 6446 + MYCN
69113417 69119763 6346 + GKN1
63189615 63195961 6346 + OTX1
86923391 86929725 6334 - CD8A
27711039 27717238 6199 + C2orf16
219089982 219096168 6186 + CTDSP1
85677945 85684059 6114 + MAT2A
233560498 233566612 6114 + UNQ830
96925525 96931632 6107 - ANKRD23
70434759 70440852 6093 - FLJ14668
218954357 218960398 6041 - AAMP
69004263 69010300 6037 - BMP10
27409939 27415947 6008 + DNAJC5G
119315995 119321989 5994 - EN1
241545455 241551442 5987 - FLJ22671
120819228 120825204 5976 + INHBB
27498880 27504851 5971 - EIF2B4
232198641 232204555 5914 - C2orf52
113386778 113392687 5909 + IL1F7
18657624 18663520 5896 - RDH14
74636299 74642098 5799 - LBX2
130613091 130618861 5770 - CCDC74B
132119223 132124969 5746 + CCDC74A
62639412 62645127 5715 - TMEM17
77655448 77661157 5709 - LRRTM4
3116236 3121877 5641 + RPS7
113532915 113538549 5634 + IL1F5
70969002 70974608 5606 - CD207
119840889 119846350 5461 + DBI
224287231 224292584 5353 - SCG2
94959105 94964442 5337 + TEKT4
219745433 219750694 5261 - IHH
219868458 219873717 5259 + C2orf17
20018141 20023372 5231 - TTC32
73366790 73372011 5221 - C2orf7
27346549 27351704 5155 + C2orf28
88261771 88266840 5069 - FABP1
219862123 219867192 5069 - C2orf24
232398740 232403754 5014 + PTMA
197495514 197500506 4992 - UNQ6411
88663430 88668364 4934 + C2orf51
20788051 20792878 4827 + GDF7
220229182 220233943 4761 - CHPF
73026202 73030941 4739 + SPR
109729266 109733938 4672 + ANKRD57
178304533 178309201 4668 - TTC30A
113058266 113062848 4582 + CHCHD5
219671313 219675884 4571 - FEV
85833071 85837527 4456 + GNLY
85716374 85720811 4437 + VAMP8
74599850 74604161 4311 - GCS1
45143994 45148173 4179 - SIX2
172775747 172779904 4157 + DLX1
85737328 85741479 4151 - TMEM150
218853075 218857222 4147 - IL8RA
233068964 233073097 4133 + ALPP
64593312 64597443 4131 + HSPC159
101077268 101081398 4130 + RPL31
130812045 130816152 4107 - CCDC115
182366700 182370760 4060 - NEUROD1
235183687 235187693 4006 - ARL4C
74560539 74564536 3997 + WDR54
27265277 27269193 3916 - PREB
74668186 74672098 3912 + HTRA2
233146369 233150245 3876 + ALPI
233097057 233100922 3865 + ALPPL2
202724815 202728666 3851 + FZD7
136705651 136709457 3806 - CXCR4
38916977 38920755 3778 + GEMIN6
130816718 130820427 3709 + IMP4
219349962 219353670 3708 + BCS1L
217189072 217192756 3684 + RPL37A
228504074 228507755 3681 + CCL20
219940505 219944143 3638 - TUBA4A
14723453 14727045 3592 + FAM84A
208832802 208836386 3584 - CRYGB
45080511 45084092 3581 + SIX3
113546125 113549656 3531 + IL1F10
27511754 27515244 3490 - ZNF513
220262458 220265932 3474 + INHA
219935728 219939133 3405 + STK16
27760156 27763530 3374 - CCDC121
232085839 232089189 3350 + B3GNT7
27626401 27629737 3336 - FNDC4
96200496 96203762 3266 - ADRA2B
219680416 219683632 3216 - CRYBA2
206849974 206853157 3183 + EEF1B2
175024672 175027801 3129 - FLJ46347
24924788 24927902 3114 - LOC391356
74665430 74668542 3112 - AUP1
172789673 172792773 3100 - DLX2
198190625 198193677 3052 + HSPE1
43362356 43365396 3040 - ZFP36L2
198395592 198398619 3027 + MARS2
54391972 54394995 3023 - TSPYL6
79223805 79226774 2969 - REG1B
79259238 79262200 2962 + REG1A
120152984 120155924 2940 + TMEM177
96413019 96415953 2934 + KIAA1754L
176807006 176809933 2927 + HOXD10
208850969 208853894 2925 - CRYGA
55371474 55374396 2922 + RPS27A
208811837 208814719 2882 - CRYGD
10093883 10096756 2873 - UNQ5830
219897042 219899875 2833 + ZFAND2B
208456793 208459624 2831 - FZD5
74593902 74596726 2824 + ZNHIT4
128174826 128177635 2809 + SFT2D3
79164480 79167285 2805 + REG3G
74693514 74696317 2803 + DOK1
79295787 79298441 2654 - REG3A
119630051 119632695 2644 - C1QL2
171397367 171400004 2637 + SP5
74643825 74646441 2616 - PCGF1
27271373 27273929 2556 - C2orf53
73429720 73432265 2545 - EGR4
48668172 48670707 2535 + FLJ46838
219649902 219652381 2479 + CDK5R2
8772710 8775179 2469 + ID2
233238283 233240731 2448 - TIGD1
176812594 176815031 2437 + HOXD9
74597231 74599665 2434 + WBP1
233722886 233725272 2386 + NEU2
20568462 20570828 2366 + RHOB
236856306 236858652 2346 - GBX2
69602613 69604901 2288 - DKFZp686K16132
11002660 11004948 2288 + KCNF1
74653265 74655545 2280 + TLX2
176783038 176785307 2269 + HOXD13
96230790 96233053 2263 - DUSP2
176819983 176822235 2252 + HOXD8
113972890 113975140 2250 + FOXD4L1
176797590 176799823 2233 + HOXD11
85573575 85575805 2230 + SH2D6
113479679 113481852 2173 + IL1F6
70098876 70101048 2172 - SASP
97721038 97723174 2136 + COX5B
171394467 171396584 2117 - LOC440925
164291556 164293651 2095 - FIGN
85748813 85750813 2000 - LOC388969
27576913 27578814 1901 + KRTCAP3
241288784 241290659 1875 + GPR35
85734514 85736360 1846 + LOC51255
176841619 176843454 1835 + HOXD4
208818368 208820133 1765 - CRYGC
42901289 42903052 1763 - OXER1
238928909 238930670 1761 - HES6
105316717 105318442 1725 + GPR45
223742431 223744133 1702 + KCNE4
70226351 70227983 1632 + PCBP1
240798435 240800063 1628 - OTOS
73779613 73781182 1569 - NAT8
84429464 84430983 1519 + LOC388965
104930486 104931989 1503 + POU3F3
154159359 154160830 1471 - RPRM
132217419 132218820 1401 + FKSG30
232283116 232284497 1381 + MGC35154
234433395 234434661 1266 - HCG3
131320441 131321628 1187 + GPR148
85044455 85045451 996 + TMSB10
240704483 240705479 996 - OR6B3
240688897 240689836 939 - OR6B2
27441915 27442781 866 - UCN
232615639 232616464 825 - NPPC
74610765 74611582 817 - MRPL53
238257216 238257818 602 + PRLH
217549689 217550288 599 - TNP1
