START STOP SIZE STRAND GENE
53310889 53314930 4041 - LACRT
54946992 54951015 4023 + COQ10A
14926093 14930095 4002 - MGP
56448522 56452522 4000 - METTL1
56196639 56200567 3928 - DDIT3
51975583 51979499 3916 + PFDN5
121213107 121216963 3856 + B3GNT4
6513944 6517797 3853 + GAPDH
51629109 51632951 3842 + KRT18
53534587 53538370 3783 + SBEM
11396023 11399791 3768 - PRB1
47807834 47811571 3737 - TUBA1B
53324698 53328413 3715 - DCD
75240976 75244675 3699 - BBS10
50568010 50571705 3695 + ANKRD33
48641545 48645227 3682 + AQP5
54396087 54399751 3664 + BLOC1S1
52689156 52692810 3654 + HOXC8
52972164 52975811 3647 - NFE2
10889748 10893319 3571 - PRR4
131805752 131809322 3570 + P2RX2
55131148 55134709 3561 - MIP
54681548 54685109 3561 + SUOX
54405519 54409076 3557 - CD63
47602009 47605542 3533 - FKBP11
47975250 47978732 3482 + PRPH
11351283 11354633 3350 - PRB4
10924826 10928121 3295 - PRH1
6846966 6850253 3287 + TPI1
52653195 52656468 3273 + HOXC11
129171911 129175164 3253 + FZD10
56425050 56428292 3242 + TSPAN31
52680143 52683385 3242 + HOXC9
54838412 54841627 3215 + MYL6
123921073 123924077 3004 - UBC
54361685 54364659 2974 + METTL7B
89848460 89851421 2961 - C12orf12
5023345 5026210 2865 + KCNA5
101853930 101856754 2824 + ASCL1
91039370 91042088 2718 - BTG1
56135362 56138056 2694 + INHBE
79613268 79615915 2647 + MYF5
119338623 119341249 2626 + COX6A1
68288613 68291209 2596 - LRRC10
121989759 121992340 2581 + ARL6IP4
47205681 47208153 2472 + OR8S1
119344484 119346935 2451 - TRIAP1
6828253 6830686 2433 - CDCA3
74709366 74711784 2418 - PHLDA1
10451249 10453623 2374 - KLRC4
47247734 47250096 2362 - LALBA
119396652 119399010 2358 + DYNLL1
6850362 6852713 2351 - SPSB2
119479568 119481917 2349 - POP5
52713098 52715412 2314 + HOXC5
46863665 46865976 2311 + LOC387856
51932146 51934455 2309 + MFSD5
98544002 98546292 2290 + FAM71C
106670628 106672882 2254 + ASCL4
55040621 55042850 2229 - APOF
54499048 54501224 2176 + ORMDL2
121181457 121183626 2169 - IL31
55674621 55676735 2114 + ADMR
115433946 115436046 2100 + FLJ42957
54722192 54724272 2080 + RPS26
121710720 121712784 2064 - GPR109A
121724182 121726224 2042 - GPR109B
53042496 53044525 2029 - GPR84
6923463 6925425 1962 + C12orf57
79603913 79605719 1806 + MYF6
61281797 61283481 1684 - C12orf61
52634980 52636617 1637 + HOXC12
55018929 55020460 1531 + IL23A
4890805 4892293 1488 + KCNA1
55148628 55150067 1439 + SPRYD4
103200015 103201447 1432 + EID3
12705262 12706671 1409 - GPR19
101092705 101094069 1364 - PMCH
847256 848561 1305 + HSN2
47009029 47010329 1300 + H1FNT
5473526 5474725 1199 + NTF3
6471578 6472718 1140 - MRPL51
18782311 18783388 1077 + CAPZA3
31835387 31836442 1055 - LOC440093
53809819 53810827 1008 + OR9K2
10845479 10846436 957 - TAS2R7
46882388 46883342 954 - OR10AD1
10982119 10983073 954 - TAS2R14
53901075 53902026 951 + OR10A7
52186740 52187689 949 - NPFF
54316942 54317884 942 + OR10P1
54132264 54133203 939 + OR6C2
54000650 54001589 939 + OR6C1
10853002 10853941 939 - TAS2R9
54011751 54012687 936 + OR6C3
54231277 54232207 930 + OR6C4
11040811 11041741 930 - TAS2R49
10849916 10850846 930 - TAS2R8
10869211 10870135 924 - TAS2R10
10952252 10953164 912 - TAS2R13
11065537 11066437 900 - TAS2R48
11029826 11030726 900 - TAS2R50
14818561 14819224 663 + H2AFJ
14814920 14815332 412 - HIST4H4
47152714 47153110 396 + ANP32D
