START STOP SIZE STRAND GENE
59705824 59713707 7883 + LAIR2
62922931 62930795 7864 - ZNF671
47416331 47424193 7862 + ZNF526
63010263 63018093 7830 - ZNF552
12917653 12925455 7802 + RAD23A
19510114 19517903 7789 + CILP2
62885216 62892979 7763 + ZNF551
49221355 49229100 7745 + ZNF222
46286207 46293939 7732 + CYP2A13
54778279 54786003 7724 + PRRG2
12660730 12668432 7702 - FBXW9
62787321 62795004 7683 + ZIK1
53491531 53499144 7613 - CCDC114
15079213 15086789 7576 + SYDE1
47443561 47451113 7552 - ERF
2683524 2691074 7550 - SLC39A3
2225630 2233175 7545 - C19orf35
7710881 7718406 7525 - CD209
63590466 63597982 7516 + RPS5
5632034 5639532 7498 + HSD11B1L
6312462 6319915 7453 + CLPP
59796924 59804352 7428 + LILRA1
56646074 56653501 7427 - SIGLEC8
56171540 56178962 7422 - KLK7
10195519 10202929 7410 - EDG5
63635993 63643401 7408 - ZNF132
37588535 37595930 7395 + MGC35440
53943081 53950459 7378 - FUT1
47032989 47040348 7359 - LYPD4
59866263 59873621 7358 + LILRB4
62954022 62961337 7315 + ZNF776
46073183 46080497 7314 - CYP2A7
62774745 62782055 7310 - ZNF416
18168610 18175839 7229 - RAB3A
55553546 55560743 7197 - NAPSA
50663092 50670276 7184 + FOSB
1039165 1046336 7171 - POLR2E
56958453 56965589 7136 + FPRL1
56068500 56075634 7134 + KLK2
56197580 56204702 7122 - KLK9
19227470 19234560 7090 - HAPLN4
791964 799051 7087 + PRTN3
2272521 2279574 7053 - LSM7
51842709 51849754 7045 - DACT3
12778427 12785462 7035 + RNASEH2A
55992772 55999786 7014 - C19orf48
61424492 61431471 6979 - ZSCAN5
627416 634389 6973 + FSTL3
54149928 54156866 6938 + BAX
62690944 62697860 6916 + ZNF419
10058008 10064918 6910 + FLJ11286
46041283 46048180 6897 - CYP2A6
63144014 63150889 6875 - ZNF256
2665564 2672369 6805 - DIRAS1
10261654 10268453 6799 + ICAM5
44913735 44920508 6773 - CLC
1442164 1448923 6759 + REEP6
59446217 59452937 6720 - LILRB5
53825758 53832400 6642 - DBP
59470131 59476762 6631 - LILRB2
16157234 16163855 6621 + FAM32A
11349474 11356019 6545 - EPOR
55571514 55578048 6534 + NR1H2
59396830 59403323 6493 + RPS9
18362953 18369415 6462 - LRRC25
60376280 60382727 6447 - SYT5
7734080 7740490 6410 + CLEC4M
60604462 60610828 6366 - UBE2S
55056273 55062630 6357 - PNKP
55001960 55008280 6320 - FUZ
12847024 12853335 6311 - DNASE2
63670274 63676577 6303 + ZNF324
54854641 54860926 6285 - IRF3
63747647 63753894 6247 + TRIM28
56020356 56026591 6235 - KLK15
8273010 8279239 6229 - CD320
63654782 63661011 6229 + ZNF324B
37763943 37770167 6224 + PDCD5
59289746 59295960 6214 - OSCAR
60589111 60595261 6150 + RPL28
12647533 12653677 6144 - DHPS
56940838 56946962 6124 - FPR1
13904166 13910289 6123 - PODNL1
50540497 50546618 6121 + KLC3
52973653 52979751 6098 + SEPW1
56293587 56299659 6072 - ATPBD3
12641583 12647645 6062 + MORG1
60567568 60573626 6058 - IL11
5736154 5742190 6036 - DUS3L
6615565 6621599 6034 - TNFSF14
63716708 63722733 6025 - ZBTB45
53935958 53941978 6020 - IZUMO1
14537890 14543886 5996 - NDUFB7
1424202 1430193 5991 - C19orf25
34390006 34395954 5948 - UQCRFS1
43585625 43591566 5941 + FAM98C
17979976 17985909 5933 + ARRDC2
10894445 10900357 5912 - YIPF2
60354949 60360858 5909 - TNNI3
40931351 40937259 5908 + F25965
495026 500919 5893 + GZMM
12910422 12916303 5881 + CALR
56049982 56055832 5850 + KLK3
10305453 10311300 5847 - ICAM3
56217300 56223102 5802 - KLK11
56224159 56229960 5801 - KLK12
12724471 12730269 5798 + BEST2
17253680 17259454 5774 + ANKRD41
13116223 13121987 5764 - STX10
56209337 56215094 5757 - KLK10
59536504 59542233 5729 - LILRA4
56191075 56196770 5695 - KLK8
44697592 44703166 5574 + SELV
47493024 47498563 5539 - PAFAH1B3
54262486 54268010 5524 - KCNA7
54641367 54646879 5512 - PIH1D1
15198730 15204231 5501 - ABHD9
17427235 17432725 5490 - TXNL6
44568111 44573519 5408 - PAF1
56319976 56325378 5402 + SIGLEC9
6536850 6542163 5313 - CD70
43433718 43439012 5294 - PPP1R14A
17391911 17397140 5229 + FAM125A
53520453 53525622 5169 + EMP3
17309378 17314530 5152 + GTPBP3
44886785 44891927 5142 + LGALS14
12941431 12946567 5136 + DAND5
55701070 55706157 5087 - JOSD2
54530546 54535613 5067 + CD37
12768634 12773694 5060 - PRDX2
51661588 51666617 5029 - FLJ10781
10077964 10082975 5011 + PPAN
17788321 17793320 4999 - INSL3
44785008 44789953 4945 + LGALS13
50266598 50271528 4930 - ZNF342
44379443 44384362 4919 + LOC342897
52532210 52537112 4902 + GPR77
6482036 6486933 4897 + TNFSF9
10086690 10091585 4895 - EIF3S4
3713671 3718555 4884 + MRPL54
48656778 48661648 4870 - LYPD3
3536568 3541434 4866 + GIPC3
53656317 53661179 4862 + KCNJ14
54830363 54835212 4849 - RRAS
7487074 7491911 4837 + ZNF358
55985483 55990293 4810 + ACPT
63679606 63684408 4802 + ZNF446
38155017 38159798 4781 + C19orf40
55124271 55129003 4732 + ATF5
50882557 50887282 4725 - SNRPD2
5816836 5821551 4715 - FUT5
54682676 54687374 4698 + RPL13A
50109760 50114446 4686 + APOC1
43487594 43492274 4680 - YIF1B
56014215 56018855 4640 - KLK1
51815565 51820194 4629 - PTGIR
51315167 51319771 4604 - IGFL3
50601306 50605864 4558 + CD3EAP
19595476 19600017 4541 - EDG4
62434188 62438727 4539 + AURKC
5774817 5779335 4518 + NRTN
11209125 11213618 4493 + LOC55908
10484622 10489112 4490 - EDG8
17187167 17191638 4471 + MDS032
1348088 1352552 4464 - GAMT
45419961 45424404 4443 - CNTD2
13122281 13126716 4435 + IER2
59491668 59496050 4382 - LILRA3
18145578 18149927 4349 + IFI30
36457692 36462015 4323 - TSHZ3
50959883 50964152 4269 - SIX5
54346269 54350476 4207 - HRC
60631919 60636122 4203 - LOC284296
778830 783017 4187 + AZU1
40895669 40899780 4111 + ZBTB32
59297971 59302078 4107 + NDUFA3
54309429 54313529 4100 + LIN7B
47073178 47077278 4100 + CD79A
12702454 12706529 4075 - C19orf43
59351192 59355258 4066 - LENG1
13746284 13750273 3989 + C19orf53
2220519 2224487 3968 + OAZ1
53908064 53912026 3962 - FLJ36070
803290 807244 3954 + ELA2
40139097 40143044 3947 - ZNF792
810664 814608 3944 + CFD
48912077 48916007 3930 + IRGC
40407543 40411468 3925 - TMEM162
15024014 15027900 3886 + CASP14
51214280 51218163 3883 - PGLYRP1
41087143 41091026 3883 - TYROBP
10804114 10807983 3869 - TMED1
10083196 10087065 3869 + P2RY11
53810400 53814245 3845 - RPL18
60823918 60827753 3835 - ZNF784
13070847 13074681 3834 - LYL1
1220346 1224169 3823 + CIRBP
4742769 4746567 3798 + FEM1A
590925 594604 3679 + FGF22
43566831 43570508 3677 - GGN
1226550 1230226 3676 + C19orf24
868357 872013 3656 + KISS1R
54067489 54071126 3637 + PPP1R15A
14486581 14490201 3620 - DNAJB1
48792383 48795995 3612 + ZNF576
50100878 50104489 3611 + APOE
50141082 50144657 3575 + APOC2
58685787 58689358 3571 + ZNF813
18560607 18564146 3539 + FLJ20850
18165049 18168548 3499 + FKSG24
57791720 57795214 3494 + ZNF137
45620256 45623738 3482 - SERTAD1
11837843 11841305 3462 + ZNF439
63754745 63758167 3422 - CHMP2A
17831730 17835124 3394 + RPL18A
18543667 18547050 3383 + UBA52
4720151 4723531 3380 + C19orf30
46623104 46626475 3371 - B3GNT8
18406624 18409943 3319 - ISYNA1
54691445 54694756 3311 + RPS11
60780710 60783999 3289 - ZNF579
47583012 47586279 3267 - CNFN
11314458 11317722 3264 - UNQ501
50137334 50140591 3257 + APOC4
63758891 63762147 3256 - UBE2M
9157269 9160493 3224 + OR7D2
40921991 40925191 3200 - TMEM149
7647513 7650708 3195 + C19orf59
2184154 2187328 3174 - PLEKHJ1
7699851 7703006 3155 - CLEC4G
40670067 40673196 3129 - UNQ467
3720092 3723219 3127 - RAXL1
58408039 58411160 3121 + ZNF818
40824498 40827613 3115 + ETV2
2203251 2206344 3093 - JSRP1
12925971 12929050 3079 - GADD45GIP1
1192748 1195823 3075 + ATP5D
11546476 11549496 3020 - ACP5
18357984 18360986 3002 + GDF15
17198054 17201027 2973 + OCEL1
2200121 2203071 2950 + AMH
6415280 6418228 2948 + CRB3
595370 598309 2939 - FLJ45684
7891228 7894134 2906 + SNAPC2
14444278 14447174 2896 - PTGER1
40925272 40928146 2874 - U2AF1L4
1054965 1057778 2813 + GPX4
4488226 4491036 2810 - LRG1
8482223 8485032 2809 - ZNF414
1218470 1221259 2789 - C19orf23
44615691 44618478 2787 - RPS16
12856238 12859017 2779 - KLF1
60803541 60806317 2776 + ZNF524
14000016 14002783 2767 + RLN3
51605928 51608681 2753 - CCDC8
54256210 54258937 2727 - NTF5
52241007 52243722 2715 - TMEM160
50784864 50787557 2693 - GPR4
16296650 16299337 2687 + KLF2
47152677 47155311 2634 - RABAC1
40465249 40467883 2634 + HAMP
17374755 17377384 2629 - BST2
6323443 6326040 2597 + ALKBH7
44589326 44591885 2559 + ZFP36
43971693 43974232 2539 + LGALS7
49622266 49624790 2524 - ZNF229
60429925 60432444 2519 - TMEM86B
51078705 51081216 2511 - IRF2BP1
10538138 10540631 2493 - CDKN2D
5629432 5631911 2479 - P117
40937309 40939770 2461 - HSPB6
4766991 4769451 2460 - TICAM1
1432426 1434843 2417 - PCSK4
7000349 7002748 2399 + MBD3L2
38482775 38485160 2385 - CEBPA
55918416 55920791 2375 + CLEC11A
52996311 52998673 2362 - TPRX1
44478804 44481152 2348 + IL29
60688405 60690747 2342 + NAT14
45413804 45416138 2334 - TTC9B
44113187 44115497 2310 + MRPS12
4858741 4861019 2278 - C19orf31
2376621 2378875 2254 - TIMM13
11346382 11348627 2245 + C19orf39
9799613 9801791 2178 + UBL5
14798138 14800276 2138 - OR7A5
1389378 1391492 2114 + RPS15
58484667 58486687 2020 - BIRC8
45973217 45975236 2019 + MIA
14060228 14062232 2004 - SAMD1
60846797 60848800 2003 + ZNF581
19173223 19175215 1992 - TRA16
51689604 51691595 1991 + LOC400707
53951305 53953289 1984 + FGF21
41333663 41335611 1948 - COX7A1
59664792 59666706 1914 - LENG9
56562163 56564069 1906 - CLDND2
18251569 18253468 1899 - JUND
40541341 40543227 1886 + FFAR3
40728384 40730268 1884 + TMEM147
44713469 44715334 1865 - EID2B
12763309 12765124 1815 + JUNB
41085221 41087013 1792 + HCST
45638590 45640345 1755 - SERTAD3
5865218 5866886 1668 + CAPS
7895383 7897029 1646 - CTXN1
5733970 5735610 1640 - MGC24975
41296451 41298046 1595 - POLR2I
44450996 44452572 1576 + IL28A
54160377 54161947 1570 + FTL
12639886 12641449 1563 - C19orf56
3129769 3131329 1560 + EDG6
10258679 10260198 1519 + ICAM4
10900423 10901914 1491 + C19orf52
51424848 51426338 1490 + IGFL1
54242706 54244173 1467 - CGB8
54238913 54240380 1467 + CGB5
54217938 54219405 1467 - CGB
43486039 43487500 1461 - LOC541469
19486027 19487469 1442 - TSSK6
5406441 5407866 1425 + ZNRF4
8668752 8670172 1420 - MGC33407
60845229 60846647 1418 + ZNF580
40928333 40929743 1410 + PSENEN
60580015 60581424 1409 + MDAC1
44721288 44722664 1376 - EID2
7639971 7641340 1369 + RETN
54230637 54232003 1366 - CGB1
54226941 54228307 1366 + CGB2
44426111 44427451 1340 - IL28B
62658353 62659666 1313 - VN1R1
5641366 5642676 1310 + RPL36
51234845 51236114 1269 - IGFL4
58453440 58454628 1188 + VN1R2
17277476 17278652 1176 + MRPL34
9086273 9087439 1166 - OR7G1
54211048 54212159 1111 - LHB
56566685 56567772 1087 - NKG7
55965669 55966740 1071 + GPR32
15058876 15059944 1068 + OR1I1
40554101 40555142 1041 + GPR42
9073944 9074982 1038 - OR7G2
54617482 54618510 1028 - TIP39
40632456 40633449 993 + FFAR2
53801811 53802782 971 + SPACA4
14770985 14771948 963 - OR7C1
14913300 14914260 960 + OR7C2
15778890 15779847 957 - OR10H1
15920817 15921768 951 + OR10H4
15713202 15714153 951 + OR10H3
15765858 15766806 948 + OR10H5
15699853 15700801 948 + OR10H2
8702390 8703335 945 + OR2Z1
9064920 9065862 942 + OR1M1
9185574 9186513 939 - OR7D4
9097687 9098626 939 - OR7G3
14852237 14853167 930 - OR7A17
14812759 14813689 930 - OR7A10
61678 62596 918 + OR4F17
58461824 58462730 906 - VN1R4
40534294 40535197 903 + FFAR1
8292383 8293278 895 + RPS28
43486643 43487486 843 + C19orf33
6956617 6957426 809 - FLJ25758
47573955 47574759 804 + C19orf49
54313466 54314209 743 - FLJ10490
8814331 8814995 664 + MBD3L1
50374394 50375003 609 + BLOC1S3
51829172 51829779 607 - GNG8
6326304 6326860 556 - PSPN
